yr,summary,detail,value
2012,oil,oil_oil,1.0
2012,pet,oth_pet,0.029949216650026877
2012,pet,pav_pet,0.015930996083250132
2012,pet,ref_pet,0.9413663505107134
2012,pet,shn_pet,0.012753436756009522
2012,uti,ele_uti,0.7879877285510912
2012,uti,gas_uti,0.18278978060488674
2012,uti,wat_uti,0.02922249084402208
